NHS 111 - SHA & Self Provider View,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Provider Org:<All>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yearnumber,Periodname,Provider Org Code,Provider Name,Commissioner Org Code,Commissioner Org Name,Nhs1 Population SUM,Nhs1 Number Calls Offered SUM,Nhs1 Calls Through 111 SUM,Nhs1 Calls Through Other SUM,Nhs1 Abandoned Calls SUM,Nhs1 Answered Calls SUM,Nhs1 Answered Through 111 SUM,Nhs1 Answered Through Other SUM,Nhs1 Answered 60sec SUM,Nhs1 Calls Person Triaged SUM,Nhs1 Cnt Caller Terminated SUM,Nhs1 Cnt Caller Referred SUM,Nhs1 Cnt Caller Given Info SUM,Nhs1 Cnt Other Reason SUM,Nhs1 Transferred To Ca SUM,Nhs1 Wtransferred To Ca SUM,Nhs1 Ave Wtransfer Time SUM,Nhs1 Person Offered Call Back SUM,Nhs1 Calls Back Within 10mins SUM,Nhs1 Ave Episode Length SUM,Nhs1 Amb Dispatches SUM,Nhs1 Recommend To Ae SUM,Nhs1 Recommend To Primcare SUM,Nhs1 Rec Contact Prim Com Care SUM,Nhs1 Rec Speak Prim Com Care SUM,Nhs1 Rec Dental Pharmacy SUM,Nhs1 Recommend To Other SUM,Nhs1 Not Recommend SUM,Nhs1 Given Health Information SUM,Nhs1 Recommended Home Care SUM,Nhs1 Recommended Non Clinical SUM,Nhs1 Time Call Handlers SUM,Nhs1 Time Clinical Staff SUM,Nhs1 Cost Call Handlers SUM,Nhs1 Cost Clinical Staff SUM,Nhs1 Total Other Costs SUM
2014-15,Jul-14,111AE6,BANES & WILTSHIRE NHS 111,11E,NHS BATH AND NORTH EAST SOMERSET CCG,661200,11875,11875,0,289,11586,11586,0,10129,9642,426,431,28,1059,2578,1377,00:00:56,1201,514,00:12:26,1020,905,6516,4602,1226,688,103,1098,92,560,446,0,0,0,0,0
2014-15,Jul-14,111AE7,"BRISTOL, NORTH SOMERSET & SOUTH GLOUCESTERSHIRE NHS 111",11H,NHS BRISTOL CCG,920600,23796,23796,0,566,23230,23230,0,20358,19015,914,669,61,2571,5094,2729,00:00:44,2365,1048,00:12:40,1919,1866,12665,8745,2369,1551,158,2407,219,1267,921,0,0,0,0,0
2014-15,Jul-14,111AE8,GLOUCESTERSHIRE & SWINDON NHS 111,11M,NHS GLOUCESTERSHIRE CCG,832200,13486,13486,0,409,13077,13077,0,11412,10241,413,510,36,1877,2789,1526,00:00:53,1263,563,00:12:31,1118,934,6863,5042,1433,388,127,1199,127,642,430,0,0,0,0,0
2014-15,Jul-14,111AE9,SOMERSET NHS 111,11X,NHS SOMERSET CCG,540500,12412,12402,10,100,11326,11326,0,10448,10314,970,0,21,21,1853,595,00:00:59,1252,334,00:14:39,1064,539,5679,4279,1036,364,698,2334,188,633,1513,95473,22408,0,0,0
2014-15,Jul-14,111AF1,CORNWALL NHS 111,11N,NHS KERNOW CCG,548800,8287,8234,53,83,6886,6874,12,6332,6475,366,0,27,18,1355,414,00:01:13,923,227,00:18:04,752,445,3318,2399,564,355,355,1605,155,506,944,60265,16386,0,0,0
2014-15,Jul-14,111AF2,DEVON NHS 111,99P,"NHS NORTHERN, EASTERN AND WESTERN DEVON CCG",1152600,30775,30678,97,300,28296,28259,37,25724,27118,1050,0,76,52,5520,1634,00:00:40,3861,1024,00:16:22,2938,1741,16252,12237,2948,1067,574,5613,489,1688,3436,245007,66753,0,0,0
2014-15,Jul-14,111AF3,BEDFORDSHIRE NHS 111,06F,NHS BEDFORDSHIRE CCG,429000,2697,2697,0,34,2640,2640,0,2502,2460,203,0,7,0,434,143,00:01:01,291,288,00:45:10,326,236,1471,923,281,267,74,353,66,222,65,0,0,0,0,0
2014-15,Jul-14,111AF4,STAFFORDSHIRE NHS 111,05V,NHS STAFFORD AND SURROUNDS CCG,1108600,29397,20472,8925,204,20784,18838,1946,20254,16337,542,0,26,3879,5565,4921,00:00:01,644,328,00:09:21,2051,1490,10121,6931,2318,872,845,1830,57,1199,574,172195,46843,0,0,0
2014-15,Jul-14,111AF5,NORTH WEST NHS 111,00R,NHS BLACKPOOL CCG,6701700,63565,63565,0,535,62050,62050,0,59128,60359,1211,0,480,0,14457,9788,00:00:11,4669,3270,00:09:29,7497,5785,30532,20806,4889,4837,781,15764,1083,4257,10424,241113,179128,0,0,0
2014-15,Jul-14,111AF6,BLACKPOOL NHS 111,00R,NHS BLACKPOOL CCG,466400,14146,14146,0,115,13788,13788,0,12986,11484,642,0,15,1647,2639,1931,00:00:13,708,431,00:07:09,1190,1287,6843,5595,927,321,107,2057,85,749,1223,40988,26954,0,0,0
2014-15,Aug-14,111AA1,NORTH EAST ENGLAND NHS 111,00N,NHS SOUTH TYNESIDE CCG,2615600,55564,53292,2272,864,47777,47103,674,43994,43078,2527,616,1474,1775,14532,14057,00:00:50,475,277,00:10:13,7165,3623,25137,15283,6386,3468,3130,4023,795,2116,1112,378351,131719,0,0,0
2014-15,Aug-14,111AA2,LINCOLNSHIRE NHS 111,03T,NHS LINCOLNSHIRE EAST CCG,728300,14815,14815,0,89,14726,14726,0,14317,12240,381,160,78,1867,3119,2260,00:00:48,859,386,00:11:04,1557,1121,7991,5834,1447,710,312,1259,184,692,383,0,0,0,0,0
2014-15,Aug-14,111AA3,LUTON NHS 111,06P,NHS LUTON CCG,211100,5200,5200,0,35,5129,5129,0,4923,2039,171,0,3,2916,321,103,00:00:55,218,216,00:33:37,295,196,1245,826,235,184,63,240,27,137,76,0,0,0,0,0
2014-15,Aug-14,111AA4,NOTTINGHAM CITY NHS 111,04K,NHS NOTTINGHAM CITY CCG,996700,18793,18755,38,118,18380,18342,38,17526,16419,5,1,3,1952,4546,2073,00:00:17,2473,901,00:12:28,1593,1387,9823,6492,2090,1241,359,3257,335,849,2073,113959,55359,0,0,0
2014-15,Aug-14,111AA5,DERBYSHIRE NHS 111,04J,NHS NORTH DERBYSHIRE CCG,1000900,22770,22208,562,136,22249,21724,525,21182,19653,14,1,0,2581,6280,2779,00:00:13,3501,1236,00:12:49,1778,1549,11532,7871,2569,1092,1023,3771,381,1071,2319,136880,76026,0,0,0
2014-15,Aug-14,111AA6,ISLE OF WIGHT NHS 111,10L,NHS ISLE OF WIGHT CCG,139500,5400,5379,21,155,4924,4908,16,4658,4565,31,65,68,195,729,709,00:00:37,20,10,00:07:23,461,295,3105,1791,762,552,326,378,75,243,60,29260,9778,7252,4406,0
2014-15,Aug-14,111AA7,INNER NORTH WEST LONDON NHS 111,08C,NHS HAMMERSMITH AND FULHAM CCG,565300,17461,15862,1599,126,16782,16782,0,16076,7292,811,28,29,0,1310,988,00:02:23,322,205,00:12:53,1012,550,4123,2820,1043,260,270,1337,154,338,845,0,0,0,0,0
2014-15,Aug-14,111AA9,HILLINGDON LONDON NHS 111,08G,NHS HILLINGDON CCG,291100,8323,8323,0,31,8292,8292,0,8111,5696,291,29,22,2254,1610,1226,00:01:00,384,171,00:13:42,610,501,3621,2596,708,317,129,835,92,435,308,0,0,0,0,0
2014-15,Aug-14,111AB1,CROYDON NHS 111,07V,NHS CROYDON CCG,376700,5098,5098,0,22,5076,5076,0,4959,3663,157,35,17,1204,995,732,00:00:45,263,113,00:13:01,391,300,2375,1685,458,232,113,484,46,261,177,0,0,0,0,0
2014-15,Aug-14,111AB2,HERTFORDSHIRE NHS 111,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,1131700,28824,21033,7791,135,24463,19833,4630,23990,18565,0,10,0,5888,5867,4036,00:00:47,1831,1269,00:10:25,1604,1533,12722,8417,3186,1119,696,2010,336,1139,535,454615,163603,0,0,0
2014-15,Aug-14,111AB3,GREAT YARMOUTH AND WAVENEY NHS 111,06M,NHS GREAT YARMOUTH AND WAVENEY CCG,214400,5462,5213,249,7,5455,5207,248,5323,4534,7,0,4,910,1455,775,00:04:24,680,211,00:15:24,494,287,2715,1370,1101,244,298,740,59,302,379,37760.21667,10221.38333,0,0,0
2014-15,Aug-14,111AB4,OXFORDSHIRE NHS 111,10Q,NHS OXFORDSHIRE CCG,654300,16520,15922,598,104,15990,15404,586,15349,12280,1826,0,49,1835,1965,748,00:00:57,1217,1213,00:24:14,1322,948,7691,5232,1580,879,1113,1206,105,725,376,0,0,0,0,0
2014-15,Aug-14,111AB9,NORFOLK NHS 111,06W,NHS NORWICH CCG,778100,23753,20265,3488,191,22047,19775,2272,21252,16440,361,2,153,5091,5403,4125,00:00:48,1258,758,00:10:16,1539,1183,11124,6546,3473,1105,275,2319,146,1405,768,0,0,0,0,0
2014-15,Aug-14,111AC2,SUFFOLK NHS 111,06L,NHS IPSWICH AND EAST SUFFOLK CCG,623000,13022,13022,0,82,12940,12940,0,12506,10860,297,155,29,1599,2565,1659,00:00:42,906,443,00:10:41,1203,978,7261,5043,1426,792,403,1015,118,525,372,0,0,0,0,0
2014-15,Aug-14,111AC3,NORTH ESSEX NHS 111,07H,NHS WEST ESSEX CCG,999400,18109,17875,234,17,18092,17858,234,17682,14841,14,0,10,3227,4947,2893,00:04:22,2054,599,00:15:49,1230,931,9535,4971,3770,794,688,2457,256,1008,1193,125804.7667,36020.91667,0,0,0
2014-15,Aug-14,111AC4,SOUTH ESSEX NHS 111,99F,NHS CASTLE POINT AND ROCHFORD CCG,766300,14788,14334,454,10,14778,14324,454,14543,12304,159,28,10,2277,3962,2164,00:02:07,1723,559,00:13:08,1171,911,8108,4809,2642,657,550,1564,234,963,367,1611.816667,701.8166667,0,0,0
2014-15,Aug-14,111AC5,CAMBRIDGESHIRE & PETERBOROUGH NHS 111,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,863900,23497,12276,11221,55,18044,11371,6673,17728,13845,16,10,51,4122,3977,3035,00:00:42,942,510,00:11:00,1449,1378,9625,5646,2985,994,80,1313,275,757,281,388388,139565,0,0,0
2014-15,Aug-14,111AC6,NORTHAMPTONSHIRE NHS 111,03V,NHS CORBY CCG,696300,15178,15178,0,95,14812,14812,0,14036,13249,6,0,1,1556,3408,1487,00:00:10,1921,722,00:11:42,1046,1126,8516,6335,1760,421,329,2232,252,721,1259,91283,42582,0,0,0
2014-15,Aug-14,111AC7,MILTON KEYNES NHS 111,04F,NHS MILTON KEYNES CCG,265200,4674,4674,0,21,4653,4653,0,4556,3791,130,72,17,643,966,730,00:00:57,236,92,00:11:10,366,379,2512,1690,393,429,75,459,57,270,132,0,0,0,0,0
2014-15,Aug-14,111AC8,LEICESTERSHIRE & RUTLAND NHS 111,04C,NHS LEICESTER CITY CCG,1037700,15711,15711,0,94,15370,15370,0,14614,14561,9,2,0,798,3783,1800,00:00:13,1983,697,00:12:08,1384,1117,8574,5485,2060,1029,444,3042,254,753,2035,96431,46418,0,0,0
2014-15,Aug-14,111AC9,WEST MIDLANDS NHS 111,05L,NHS SANDWELL AND WEST BIRMINGHAM CCG,4591400,70839,69449,1390,161,70022,68755,1267,68656,64434,0,0,0,5588,17242,12445,00:01:10,4797,2830,00:11:49,7549,5474,37432,25027,8613,3792,2910,11069,516,3709,6844,337475.5833,211174.6667,0,0,0
2014-15,Aug-14,111AD1,WANDSWORTH NHS 111,08X,NHS WANDSWORTH CCG,314000,4262,4262,0,18,4244,4244,0,4161,2923,156,35,15,1115,857,658,00:00:59,199,76,00:13:36,248,290,1879,1323,367,189,75,431,48,226,157,0,0,0,0,0
2014-15,Aug-14,111AD2,SUTTON & MERTON NHS 111,08T,NHS SUTTON CCG,406400,6586,6586,0,31,6555,6555,0,6393,4821,203,19,22,1490,1356,988,00:01:05,368,143,00:13:20,455,429,3181,2334,566,281,103,653,59,388,206,0,0,0,0,0
2014-15,Aug-14,111AD3,KINGSTON & RICHMOND NHS 111,08J,NHS KINGSTON CCG,363700,4002,4002,0,15,3987,3987,0,3905,2872,170,24,17,904,856,639,00:01:01,217,97,00:13:50,258,261,1858,1340,378,140,50,445,49,222,174,0,0,0,0,0
2014-15,Aug-14,111AD4,NORTH WEST LONDON NHS 111,07P,NHS BRENT CCG,1183100,7702,7702,0,29,7673,7673,0,7503,6034,290,52,29,1268,1756,1306,00:00:58,450,194,00:13:46,623,548,3849,2770,754,325,109,905,98,506,301,0,0,0,0,0
2014-15,Aug-14,111AD5,NORTH CENTRAL LONDON NHS 111,08C,NHS HAMMERSMITH AND FULHAM CCG,1419800,11970,11970,0,96,11504,11504,0,10966,15060,821,9,58,0,2931,2147,00:01:57,784,477,00:12:43,2337,1225,9087,6078,2181,828,524,1887,279,750,858,0,0,0,0,0
2014-15,Aug-14,111AD6,OUTER NORTH EAST LONDON NHS 111,08N,NHS REDBRIDGE CCG,1006700,19595,17186,2409,296,19299,16890,2409,18976,14581,1064,0,92,0,3233,2169,00:01:02,1063,707,00:11:05,1569,1195,8820,6535,1478,807,780,2217,145,965,1107,0,0,0,0,0
2014-15,Aug-14,111AD7,SOUTH EAST LONDON NHS 111,07N,NHS BEXLEY CCG,1734700,24130,24130,0,124,23842,23842,0,23157,21951,0,0,0,1891,4980,2940,00:00:14,2040,1404,00:10:45,1829,1796,12205,8620,1702,1883,684,5437,310,1468,3659,91943,79585,0,0,0
2014-15,Aug-14,111AD8,EAST LONDON & CITY NHS 111,08V,NHS TOWER HAMLETS CCG,868900,9340,9340,0,210,9130,9130,0,9000,6366,357,0,59,0,1384,959,00:00:53,425,279,00:11:27,644,695,3888,2670,533,685,209,930,93,476,361,0,0,0,0,0
2014-15,Aug-14,111AD9,YORKSHIRE AND HUMBER NHS 111,02N,"NHS AIREDALE, WHARFEDALE AND CRAVEN CCG",5476700,110896,110896,0,700,109515,109515,0,106271,92449,7982,0,527,8557,20381,7728,00:01:12,12663,4054,00:16:17,8981,6544,58538,36067,9043,13428,4746,13640,1104,4499,8037,1378089,664216,0,0,0
2014-15,Aug-14,111AE1,MAINLAND SHIP NHS 111,10R,NHS PORTSMOUTH CCG,1842600,36867,35595,1272,129,36534,35278,1256,35610,31334,1921,0,112,3167,5091,1498,00:01:38,3593,3572,00:24:33,3369,2607,20009,13869,5160,980,2704,2645,242,1681,722,0,0,0,0,0
2014-15,Aug-14,111AE2,BUCKINGHAMSHIRE NHS 111,10Y,NHS AYLESBURY VALE CCG,521300,11664,11664,0,77,11496,11496,0,11006,5564,400,0,20,5512,992,378,00:01:00,614,611,00:30:58,689,480,3398,2361,747,290,361,636,66,383,187,0,0,0,0,0
2014-15,Aug-14,111AE3,BERKSHIRE NHS 111,11D,NHS WOKINGHAM CCG,897000,18014,18014,0,79,17827,17827,0,17216,15095,1333,0,56,1343,2523,789,00:00:58,1734,1715,00:31:04,1669,1287,9937,6987,2143,807,594,1608,174,1001,433,0,0,0,0,0
2014-15,Aug-14,111AE4,SOUTH EAST COAST NHS 111,10D,NHS SWALE CCG,4526600,88373,88373,0,319,87695,87695,0,85706,75075,4199,330,192,7899,21509,15841,00:01:02,5668,4188,00:11:50,8578,5400,50461,39125,7139,4197,310,10326,933,4929,4464,0,0,0,0,0
2014-15,Aug-14,111AE5,DORSET NHS 111,11J,NHS DORSET CCG,758200,20804,20779,25,218,19184,19181,3,17525,18389,680,0,75,40,3184,861,00:00:40,2323,603,00:14:52,1666,1011,10871,7022,1785,2064,981,3860,288,978,2594,162150,35510,0,0,0
2014-15,Aug-14,111AE6,BANES & WILTSHIRE NHS 111,11E,NHS BATH AND NORTH EAST SOMERSET CCG,661200,12133,12133,0,87,12046,12046,0,11549,10077,421,492,32,1024,2700,1737,00:00:50,963,391,00:11:57,1026,850,7010,4792,1441,777,145,1046,118,491,437,0,0,0,0,0
2014-15,Aug-14,111AE7,"BRISTOL, NORTH SOMERSET & SOUTH GLOUCESTERSHIRE NHS 111",11H,NHS BRISTOL CCG,920600,24964,24964,0,153,24811,24811,0,23837,20190,908,821,99,2793,5335,3393,00:00:41,1942,872,00:12:02,1976,1743,13920,9440,2581,1899,201,2350,288,1140,922,0,0,0,0,0
2014-15,Aug-14,111AE8,GLOUCESTERSHIRE & SWINDON NHS 111,11M,NHS GLOUCESTERSHIRE CCG,832200,14090,14090,0,111,13979,13979,0,13406,10691,449,571,24,2244,2903,1810,00:00:58,1093,464,00:12:06,1120,946,7287,5251,1538,498,148,1190,119,608,463,0,0,0,0,0
2014-15,Aug-14,111AE9,SOMERSET NHS 111,11X,NHS SOMERSET CCG,540500,13335,13321,14,149,12211,12211,0,11008,11293,883,0,18,17,1958,549,00:00:27,1409,340,00:14:49,1072,593,6519,4696,1379,444,837,2272,190,653,1429,104523,21837,0,0,0
2014-15,Aug-14,111AF1,CORNWALL NHS 111,11N,NHS KERNOW CCG,548800,9530,9457,73,130,8009,7986,23,7252,7506,458,0,27,18,1514,412,00:00:59,1102,262,00:17:33,844,549,4034,2850,762,422,443,1636,148,516,972,70792,16885,0,0,0
2014-15,Aug-14,111AF2,DEVON NHS 111,99P,"NHS NORTHERN, EASTERN AND WESTERN DEVON CCG",1152600,32233,32108,125,338,29595,29551,44,26530,28377,1085,0,95,38,5294,1286,00:00:40,4007,1675,00:12:50,2876,1522,18343,12856,4309,1178,595,5041,580,1221,3240,257097,59041,0,0,0
2014-15,Aug-14,111AF3,BEDFORDSHIRE NHS 111,06F,NHS BEDFORDSHIRE CCG,429000,2667,2667,0,7,2637,2637,0,2557,2093,167,0,14,363,384,165,00:00:53,219,216,00:37:11,288,223,1288,768,224,296,29,265,50,164,51,0,0,0,0,0
2014-15,Aug-14,111AF4,STAFFORDSHIRE NHS 111,05V,NHS STAFFORD AND SURROUNDS CCG,1108600,21248,21159,89,76,19673,19616,57,19429,15870,537,3256,10,0,5701,5097,00:00:01,604,248,00:09:21,1974,1208,10367,6954,2301,1112,680,1641,49,1041,551,168316,43478,0,0,0
2014-15,Aug-14,111AF5,NORTH WEST NHS 111,00R,NHS BLACKPOOL CCG,6701700,61781,61781,0,366,60609,60609,0,58589,58196,1919,0,494,0,14617,11044,00:00:10,3573,2714,00:08:33,6714,5422,31119,20547,5016,5556,944,13997,1097,3806,9094,223502,167910,0,0,0
2014-15,Aug-14,111AF6,BLACKPOOL NHS 111,00R,NHS BLACKPOOL CCG,466400,13687,13687,0,69,13424,13424,0,12945,12814,480,0,15,115,2607,2026,00:00:10,581,362,00:06:59,1119,1115,7562,6081,1060,421,114,2904,85,587,2232,38847,26332,0,0,0
2014-15,Sep-14,111AA1,NORTH EAST ENGLAND NHS 111,00N,NHS SOUTH TYNESIDE CCG,2615600,53619,51142,2477,1178,45281,44658,623,40501,40708,2437,527,1362,1515,14149,13482,00:00:54,667,291,00:10:34,7156,3844,23015,14460,5896,2659,2556,4137,789,2221,1127,368720,128269,0,0,0
2014-15,Sep-14,111AA2,LINCOLNSHIRE NHS 111,03T,NHS LINCOLNSHIRE EAST CCG,728300,13212,13212,0,29,13183,13183,0,12989,11048,323,173,62,1577,2848,2305,00:00:48,543,273,00:10:35,1435,1018,7188,5214,1400,574,254,1153,168,659,326,0,0,0,0,0
2014-15,Sep-14,111AA3,LUTON NHS 111,06P,NHS LUTON CCG,211100,4657,4657,0,13,4612,4612,0,4500,1768,123,0,7,2714,320,138,00:01:02,182,181,00:30:57,257,145,1106,783,216,107,43,217,35,127,55,0,0,0,0,0
2014-15,Sep-14,111AA4,NOTTINGHAM CITY NHS 111,04K,NHS NOTTINGHAM CITY CCG,996700,17402,17362,40,187,16923,16885,38,15942,15261,6,1,0,1655,4117,1887,00:00:11,2230,797,00:12:42,1549,1384,8697,5710,2013,974,363,3268,312,826,2130,101324,50634,0,0,0
2014-15,Sep-14,111AA5,DERBYSHIRE NHS 111,04J,NHS NORTH DERBYSHIRE CCG,1000900,20040,19577,463,196,19478,19043,435,18329,17124,9,4,3,2338,5440,2388,00:00:11,3052,1071,00:12:12,1605,1310,9655,6494,2246,915,1092,3462,344,920,2198,117142,66574,0,0,0
2014-15,Sep-14,111AA6,ISLE OF WIGHT NHS 111,10L,NHS ISLE OF WIGHT CCG,139500,4460,4436,24,101,4114,4097,17,3972,3839,48,64,29,134,716,701,00:00:41,15,6,00:08:11,448,222,2587,1506,628,453,268,314,56,202,56,26859,9909,6657,4460,0
2014-15,Sep-14,111AA7,INNER NORTH WEST LONDON NHS 111,08C,NHS HAMMERSMITH AND FULHAM CCG,565300,18360,16912,1448,159,17670,17670,0,16986,12333,1061,30,50,0,2326,1664,00:02:18,662,356,00:13:08,1794,1066,7029,4792,1759,478,474,1970,263,582,1125,0,0,0,0,0
2014-15,Sep-14,111AA9,HILLINGDON LONDON NHS 111,08G,NHS HILLINGDON CCG,291100,8463,8463,0,10,8453,8453,0,8350,6043,283,23,30,2074,1811,1536,00:01:07,275,146,00:13:16,671,559,3796,2794,669,333,117,900,110,492,298,0,0,0,0,0
2014-15,Sep-14,111AB1,CROYDON NHS 111,07V,NHS CROYDON CCG,376700,4663,4663,0,6,4657,4657,0,4607,3360,172,37,16,1072,1022,854,00:00:59,168,92,00:13:00,343,309,2126,1580,389,157,89,493,59,248,186,0,0,0,0,0
2014-15,Sep-14,111AB2,HERTFORDSHIRE NHS 111,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,1131700,26844,19747,7097,240,22209,18460,3749,21598,16859,0,14,0,5336,5248,3150,00:00:51,2098,1422,00:10:22,1707,1420,11051,7503,2673,875,599,2082,362,1110,610,385607,130306,0,0,0
2014-15,Sep-14,111AB3,GREAT YARMOUTH AND WAVENEY NHS 111,06M,NHS GREAT YARMOUTH AND WAVENEY CCG,214400,4489,4312,177,1,4488,4311,177,4415,3765,4,0,5,714,1200,564,00:03:52,636,146,00:17:33,449,217,2217,1082,940,195,240,642,50,244,348,31278.78333,9355.766667,0,0,0
2014-15,Sep-14,111AB4,OXFORDSHIRE NHS 111,10Q,NHS OXFORDSHIRE CCG,654300,14664,14258,406,51,14291,13887,404,13924,10645,1954,0,38,1654,1880,710,00:01:02,1170,1157,00:25:09,1101,930,6527,4446,1371,710,880,1207,101,755,351,0,0,0,0,0
2014-15,Sep-14,111AB9,NORFOLK NHS 111,06W,NHS NORWICH CCG,778100,22369,18155,4214,372,20060,17523,2537,18679,14258,388,0,94,5320,4575,3519,00:00:50,1041,637,00:10:35,1535,1090,9370,5498,3016,856,316,1947,94,1192,661,0,0,0,0,0
2014-15,Sep-14,111AC2,SUFFOLK NHS 111,06L,NHS IPSWICH AND EAST SUFFOLK CCG,623000,11318,11318,0,34,11284,11284,0,11043,9464,272,154,31,1363,2200,1633,00:00:40,567,341,00:09:53,1073,937,6153,4329,1189,635,373,928,112,458,358,0,0,0,0,0
2014-15,Sep-14,111AC3,NORTH ESSEX NHS 111,07H,NHS WEST ESSEX CCG,999400,16081,15864,217,5,16076,15859,217,15828,13077,15,2,25,2957,4400,2478,00:04:03,1922,462,00:17:02,1130,874,8191,4271,3299,621,621,2261,239,940,1082,109153.05,34334.66667,0,0,0
2014-15,Sep-14,111AC4,SOUTH ESSEX NHS 111,99F,NHS CASTLE POINT AND ROCHFORD CCG,766300,12840,12463,377,7,12833,12456,377,12695,11384,147,16,11,1275,3687,2209,00:04:02,1402,440,00:15:49,1149,971,7316,4303,2478,535,505,1443,242,843,358,2184.916667,673.8666667,0,0,0
2014-15,Sep-14,111AC5,CAMBRIDGESHIRE & PETERBOROUGH NHS 111,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,863900,21783,11319,10464,97,16220,10463,5757,15814,12256,20,12,26,3906,3430,2441,00:00:41,989,479,00:11:00,1281,1290,8408,5030,2605,773,111,1166,267,672,227,341655,122958,0,0,0
2014-15,Sep-14,111AC6,NORTHAMPTONSHIRE NHS 111,03V,NHS CORBY CCG,696300,13915,13915,0,116,13526,13526,0,12725,11988,2,0,3,1533,3107,1320,00:00:20,1787,580,00:12:38,991,1065,7482,5501,1650,331,279,2171,246,638,1287,81369,38254,0,0,0
2014-15,Sep-14,111AC7,MILTON KEYNES NHS 111,04F,NHS MILTON KEYNES CCG,265200,4747,4747,0,10,4737,4737,0,4671,3704,121,67,18,827,950,762,00:00:43,188,91,00:10:42,350,413,2426,1641,402,383,72,443,53,267,123,0,0,0,0,0
2014-15,Sep-14,111AC8,LEICESTERSHIRE & RUTLAND NHS 111,04C,NHS LEICESTER CITY CCG,1037700,14562,14562,0,130,14115,14115,0,13264,13267,6,0,1,841,3692,1737,00:00:13,1955,665,00:13:02,1365,1089,7506,4767,1921,818,391,2916,294,733,1889,87024,43503,0,0,0
2014-15,Sep-14,111AC9,WEST MIDLANDS NHS 111,05L,NHS SANDWELL AND WEST BIRMINGHAM CCG,4591400,64554,63350,1204,91,63819,62769,1050,63008,59429,0,0,0,4390,15538,10929,00:01:02,4609,2822,00:11:15,6959,4499,34139,23267,7825,3047,2527,11305,626,3682,6997,318489.4667,193722.2333,0,0,0
2014-15,Sep-14,111AD1,WANDSWORTH NHS 111,08X,NHS WANDSWORTH CCG,314000,4016,4016,0,6,4010,4010,0,3973,2859,126,19,11,995,839,736,00:00:54,103,45,00:12:57,318,274,1782,1318,330,134,69,416,52,234,130,0,0,0,0,0
2014-15,Sep-14,111AD2,SUTTON & MERTON NHS 111,08T,NHS SUTTON CCG,406400,6156,6156,0,12,6144,6144,0,6058,4630,197,23,19,1275,1416,1187,00:01:04,229,103,00:12:54,448,480,2938,2197,533,208,92,672,63,410,199,0,0,0,0,0
2014-15,Sep-14,111AD3,KINGSTON & RICHMOND NHS 111,08J,NHS KINGSTON CCG,363700,4037,4037,0,3,4034,4034,0,3963,3026,142,30,13,823,917,741,00:01:13,176,85,00:13:25,292,299,1934,1417,378,139,60,441,48,246,147,0,0,0,0,0
2014-15,Sep-14,111AD4,NORTH WEST LONDON NHS 111,07P,NHS BRENT CCG,1183100,8552,8552,0,21,8531,8531,0,8422,6642,308,62,33,1486,2068,1746,00:01:01,322,158,00:13:24,719,711,4115,3010,804,301,131,966,116,531,319,0,0,0,0,0
2014-15,Sep-14,111AD5,NORTH CENTRAL LONDON NHS 111,08C,NHS HAMMERSMITH AND FULHAM CCG,1419800,12006,12006,0,101,11532,11532,0,11076,9802,651,7,33,0,1860,1336,00:02:38,524,295,00:13:13,1491,861,5661,3792,1370,499,409,1380,200,513,667,0,0,0,0,0
2014-15,Sep-14,111AD6,OUTER NORTH EAST LONDON NHS 111,08N,NHS REDBRIDGE CCG,1006700,19126,17061,2065,348,18778,16707,2071,18363,14261,1011,0,69,0,3122,2242,00:00:50,881,620,00:10:45,1699,1253,8523,6322,1554,647,739,2047,126,862,1059,0,0,0,0,0
2014-15,Sep-14,111AD7,SOUTH EAST LONDON NHS 111,07N,NHS BEXLEY CCG,1734700,22940,22940,0,93,22685,22685,0,22100,20925,0,0,0,1760,4718,2832,00:00:17,1886,1316,00:10:40,1891,1824,11272,8053,1676,1543,546,5392,179,1430,3783,82019,78725,0,0,0
2014-15,Sep-14,111AD8,EAST LONDON & CITY NHS 111,08V,NHS TOWER HAMLETS CCG,868900,9882,9882,0,201,9681,9681,0,9489,6536,332,0,58,0,1484,1090,00:00:54,394,262,00:11:20,706,731,3966,2860,590,516,215,918,81,503,334,0,0,0,0,0
2014-15,Sep-14,111AD9,YORKSHIRE AND HUMBER NHS 111,02N,"NHS AIREDALE, WHARFEDALE AND CRAVEN CCG",5476700,103393,103393,0,1146,101416,101416,0,96409,86014,8257,0,526,6619,19474,6832,00:01:14,12647,3809,00:16:52,8296,6426,53322,32905,8309,12108,3931,14039,1001,4715,8323,1378347,471356,0,0,0
